img_num,rel_x,rel_y,cell_roi_w,cell_roi_h,label
18802,51,52,99,96,seg_neutrophil
18803,60,54,81,93,seg_neutrophil
18804,46,58,108,84,seg_neutrophil
18805,46,54,108,93,seg_neutrophil
18806,48,55,105,90,seg_neutrophil
18807,54,55,93,90,seg_neutrophil
18808,51,49,99,102,seg_neutrophil
18809,49,34,102,132,artifact
18810,15,36,171,129,smudge
18811,49,49,102,102,seg_neutrophil
18812,49,54,102,93,seg_neutrophil
18813,46,48,108,105,seg_neutrophil
18814,49,49,102,102,eosinophil
18815,61,52,78,96,lymphocyte
18816,46,52,108,96,eosinophil
18817,46,46,108,108,seg_neutrophil
18818,54,49,93,102,seg_neutrophil
18819,51,52,99,96,seg_neutrophil
18820,45,55,111,90,seg_neutrophil
18821,52,55,96,90,seg_neutrophil
18822,54,48,93,105,seg_neutrophil
18823,51,55,99,90,seg_neutrophil
18824,54,44,93,117,seg_neutrophil
18825,48,52,105,96,seg_neutrophil
18826,52,52,96,96,seg_neutrophil
18827,45,48,96,105,seg_neutrophil
18828,48,51,105,99,seg_neutrophil
18829,39,45,123,111,seg_neutrophil
18830,52,45,96,111,seg_neutrophil
18831,51,55,99,90,seg_neutrophil
18832,55,48,90,99,seg_neutrophil
18833,54,57,93,87,seg_neutrophil
18834,46,52,108,96,seg_neutrophil
18835,51,58,99,84,seg_neutrophil
18836,48,46,105,108,seg_neutrophil
18837,51,49,99,102,seg_neutrophil
18838,49,52,102,96,seg_neutrophil
18839,52,53,96,108,seg_neutrophil
18840,48,55,105,90,seg_neutrophil
18841,54,51,93,99,seg_neutrophil
18842,51,51,99,99,seg_neutrophil
18843,48,46,105,108,seg_neutrophil
18844,49,45,102,111,seg_neutrophil
18845,49,62,102,87,seg_neutrophil
18846,57,49,87,102,seg_neutrophil
18847,51,49,99,102,seg_neutrophil
18848,54,48,93,105,seg_neutrophil
18849,51,52,99,96,seg_neutrophil
18850,54,55,93,90,seg_neutrophil
18851,61,55,78,90,seg_neutrophil
18852,48,45,105,111,seg_neutrophil
18853,57,55,87,90,seg_neutrophil
18854,51,45,99,111,seg_neutrophil
18855,55,52,90,96,seg_neutrophil
18856,43,51,114,99,seg_neutrophil
18857,55,52,90,96,seg_neutrophil
18858,52,52,96,96,seg_neutrophil
18859,48,46,105,108,seg_neutrophil
18860,51,55,99,90,seg_neutrophil
18861,49,49,102,102,seg_neutrophil
18862,54,68,93,93,seg_neutrophil
18863,40,52,120,96,seg_neutrophil
18864,51,51,99,99,seg_neutrophil
18865,48,49,105,102,seg_neutrophil
18866,49,54,102,93,seg_neutrophil
18867,55,57,90,87,lymphocyte
18868,46,55,108,90,seg_neutrophil
18869,51,52,99,96,seg_neutrophil
18870,51,18,99,102,seg_neutrophil
18871,55,36,90,84,seg_neutrophil
18872,49,49,102,102,seg_neutrophil
18873,48,52,105,96,seg_neutrophil
18874,49,49,102,102,seg_neutrophil
18875,58,52,84,96,smudge
18876,49,49,102,102,seg_neutrophil
18877,57,58,87,84,seg_neutrophil
18878,52,52,96,96,seg_neutrophil
18879,49,52,102,96,seg_neutrophil
18880,46,53,108,108,seg_neutrophil
18881,48,52,105,96,seg_neutrophil
18882,36,42,129,117,monocyte
18883,46,54,108,93,seg_neutrophil
18884,46,57,108,87,seg_neutrophil
18885,54,54,93,93,seg_neutrophil
18886,46,54,108,93,seg_neutrophil
18887,48,58,105,84,seg_neutrophil
18888,57,57,87,87,seg_neutrophil
18889,34,39,132,123,monocyte
18890,51,52,99,96,seg_neutrophil
18891,52,9,96,90,seg_neutrophil
18892,57,64,87,72,lymphocyte
18893,51,52,99,96,seg_neutrophil
18894,51,21,99,90,seg_neutrophil
18895,49,86,102,87,seg_neutrophil
18896,43,52,114,96,seg_neutrophil
18897,57,63,87,75,lymphocyte
18898,80,72,57,57,g_plt
18899,61,60,78,81,seg_neutrophil
18900,77,52,93,96,band_neutrophil
18901,51,52,99,96,seg_neutrophil
18902,58,48,84,105,seg_neutrophil
18903,55,54,90,93,band_neutrophil
18904,58,58,84,84,seg_neutrophil
18905,49,46,102,108,seg_neutrophil
18906,48,54,105,93,seg_neutrophil
18907,54,48,93,105,seg_neutrophil
18908,52,46,96,108,seg_neutrophil
18909,51,52,99,96,seg_neutrophil
18910,49,46,102,108,seg_neutrophil
18911,48,45,105,111,seg_neutrophil
18912,45,89,111,108,seg_neutrophil
18913,45,54,111,93,seg_neutrophil
18914,48,52,105,96,seg_neutrophil
18915,55,51,90,99,seg_neutrophil
18916,89,63,84,75,lymphocyte
18917,46,49,108,102,seg_neutrophil
18918,51,57,99,87,seg_neutrophil
18919,51,48,99,105,band_neutrophil
18920,51,48,99,96,seg_neutrophil
18921,55,51,90,99,seg_neutrophil
18922,51,54,99,93,seg_neutrophil
18923,49,52,102,96,seg_neutrophil
18924,49,43,102,114,seg_neutrophil
18925,57,54,87,93,seg_neutrophil
18926,51,49,99,102,seg_neutrophil
18927,52,58,96,84,seg_neutrophil
18928,51,55,99,90,seg_neutrophil
18929,49,52,102,96,seg_neutrophil
18930,48,48,105,105,seg_neutrophil
18931,55,46,90,108,seg_neutrophil
18932,55,46,90,108,seg_neutrophil
18933,54,61,93,78,lymphocyte
18934,48,55,105,90,seg_neutrophil
18935,54,51,93,99,seg_neutrophil
18936,57,42,87,117,seg_neutrophil
18937,55,18,90,90,smudge
18938,54,42,93,117,seg_neutrophil
18939,52,51,96,99,seg_neutrophil
18940,48,51,105,99,seg_neutrophil
18941,52,48,96,105,seg_neutrophil
18942,45,68,111,90,seg_neutrophil
18943,45,52,111,96,seg_neutrophil
18944,45,48,111,105,seg_neutrophil
18945,51,52,99,96,seg_neutrophil
18946,52,80,96,102,seg_neutrophil
18947,46,48,108,105,seg_neutrophil
18948,46,57,108,87,seg_neutrophil
18949,51,45,99,111,seg_neutrophil
18950,49,51,102,99,band_neutrophil
18951,101,51,87,99,seg_neutrophil
18952,51,51,99,99,seg_neutrophil
18953,39,51,123,99,seg_neutrophil
18954,43,46,114,108,seg_neutrophil
18955,51,54,99,93,seg_neutrophil
18956,60,60,81,81,lymphocyte
18957,51,51,99,99,band_neutrophil
18958,45,49,111,102,seg_neutrophil
18959,54,51,93,99,seg_neutrophil
18960,49,63,102,75,seg_neutrophil
18961,58,54,84,93,seg_neutrophil
18962,43,52,114,96,seg_neutrophil
18963,52,55,96,90,seg_neutrophil
18964,45,52,111,96,seg_neutrophil
18965,54,60,93,81,seg_neutrophil
18966,48,33,105,114,seg_neutrophil
18967,39,45,123,111,monocyte
18968,52,42,96,117,seg_neutrophil
18969,48,48,105,105,seg_neutrophil
18970,48,46,105,108,seg_neutrophil
18971,49,48,102,105,seg_neutrophil
18972,55,52,90,96,seg_neutrophil
18973,48,49,105,102,seg_neutrophil
18974,48,54,105,93,seg_neutrophil
18975,45,51,111,99,band_neutrophil
18976,52,57,96,87,seg_neutrophil
18977,52,52,96,96,seg_neutrophil
18978,46,52,108,96,seg_neutrophil
18979,46,52,108,96,seg_neutrophil
18980,52,49,96,102,seg_neutrophil
18981,49,51,102,99,seg_neutrophil
18982,46,52,108,96,seg_neutrophil
18983,49,60,102,81,seg_neutrophil
18984,33,36,135,129,seg_neutrophil
18985,51,51,99,99,seg_neutrophil
18986,54,74,93,63,lymphocyte
18987,24,34,153,132,monocyte
18988,46,51,108,99,band_neutrophil
18989,21,48,102,105,seg_neutrophil
18990,49,54,102,93,seg_neutrophil
18991,33,55,102,90,seg_neutrophil
18992,39,45,123,111,seg_neutrophil
18993,48,55,105,90,seg_neutrophil
18994,43,51,114,99,seg_neutrophil
18995,52,58,96,84,seg_neutrophil
18996,57,60,87,81,seg_neutrophil
18997,52,54,96,93,seg_neutrophil
18998,55,48,90,105,seg_neutrophil
18999,51,57,99,87,seg_neutrophil
19000,54,42,93,117,seg_neutrophil
19001,49,52,102,96,seg_neutrophil
19002,52,52,96,96,seg_neutrophil
19003,48,45,105,93,seg_neutrophil
19004,45,42,111,117,seg_neutrophil
19005,51,58,99,84,seg_neutrophil
19006,51,58,99,84,seg_neutrophil
19007,48,51,105,99,seg_neutrophil
19008,48,55,105,90,seg_neutrophil
19009,45,49,111,102,seg_neutrophil
19010,51,58,99,84,seg_neutrophil
19011,51,54,99,93,seg_neutrophil
19012,48,48,105,105,seg_neutrophil
19013,51,52,99,96,seg_neutrophil
19014,58,49,84,102,seg_neutrophil
19015,49,55,102,90,seg_neutrophil
19016,61,55,78,90,seg_neutrophil
19017,48,54,105,93,seg_neutrophil
19018,58,55,84,90,seg_neutrophil
19019,51,52,99,96,seg_neutrophil
19020,60,45,81,111,seg_neutrophil
19021,52,49,96,102,seg_neutrophil
19022,64,60,72,81,lymphocyte
19023,60,51,81,99,lymphocyte
19024,43,46,114,108,seg_neutrophil
19025,52,49,96,102,seg_neutrophil
19026,39,46,123,108,seg_neutrophil
19027,43,46,114,108,seg_neutrophil
19028,55,64,90,72,lymphocyte
19029,43,45,114,111,seg_neutrophil
19030,64,116,72,78,lymphocyte
19031,51,51,99,99,seg_neutrophil
19032,46,48,108,105,seg_neutrophil
19033,45,95,111,99,seg_neutrophil
19034,46,45,108,111,seg_neutrophil
19035,43,46,114,108,seg_neutrophil
19036,49,46,102,108,seg_neutrophil
19037,64,54,72,93,lymphocyte
19038,46,45,108,111,seg_neutrophil
19039,40,46,120,108,seg_neutrophil
19040,46,49,108,102,seg_neutrophil
19041,63,49,75,102,lymphocyte
19042,60,54,81,93,lymphocyte
19043,49,55,102,90,seg_neutrophil
19044,60,45,81,111,seg_neutrophil
19045,46,52,108,96,seg_neutrophil
19046,58,70,84,60,lymphocyte
19047,39,33,123,114,monocyte
19048,45,46,111,108,seg_neutrophil
19049,46,98,108,96,seg_neutrophil
19050,51,46,99,108,seg_neutrophil
19051,63,54,75,93,lymphocyte
19052,58,43,84,114,band_neutrophil
19053,57,57,87,87,seg_neutrophil
19054,45,60,111,81,seg_neutrophil
19055,51,95,99,93,seg_neutrophil
19056,57,57,87,87,seg_neutrophil
19057,57,55,87,90,lymphocyte
19058,49,48,102,105,band_neutrophil
19059,46,49,108,102,monocyte
19060,45,43,111,114,seg_neutrophil
19061,46,42,108,117,eosinophil
19062,52,57,96,87,lymphocyte
19063,58,61,84,78,lymphocyte
19064,54,51,93,99,seg_neutrophil
19065,55,46,90,108,seg_neutrophil
19066,58,61,84,78,lymphocyte
19067,43,43,114,114,seg_neutrophil
19068,55,52,90,96,lymphocyte
19069,45,48,111,105,seg_neutrophil
19070,42,48,117,105,seg_neutrophil
19071,51,52,99,96,lymphocyte
19072,52,39,96,123,lymphocyte
19073,51,52,99,96,lymphocyte
19074,51,54,99,93,seg_neutrophil
19075,60,55,81,90,lymphocyte
19076,42,43,117,114,seg_neutrophil
19077,66,95,69,69,lymphocyte
19078,45,45,111,111,seg_neutrophil
19079,64,61,72,78,lymphocyte
19080,54,48,93,105,seg_neutrophil
19081,57,48,87,105,seg_neutrophil
19082,52,48,96,105,seg_neutrophil
19083,48,46,105,108,seg_neutrophil
19084,39,42,123,117,monocyte
19085,48,46,105,108,seg_neutrophil
19086,57,63,87,75,artifact
19087,43,49,114,102,seg_neutrophil
19088,63,58,75,84,lymphocyte
19089,51,55,99,90,lymphocyte
19090,46,51,108,99,seg_neutrophil
19091,55,57,90,87,lymphocyte
19092,116,45,81,81,lymphocyte
19093,55,60,90,81,lymphocyte
19094,40,45,120,111,seg_neutrophil
19095,45,49,111,102,seg_neutrophil
19096,49,52,102,96,seg_neutrophil
19097,46,55,108,90,seg_neutrophil
19098,45,49,111,102,seg_neutrophil
19099,46,68,108,102,seg_neutrophil
19100,46,42,108,117,seg_neutrophil
19101,55,49,90,102,seg_neutrophil
19102,61,63,78,75,lymphocyte
19103,42,49,117,102,seg_neutrophil
19104,48,48,105,105,seg_neutrophil
19105,54,48,93,105,seg_neutrophil
19106,43,45,114,111,seg_neutrophil
19107,55,52,90,96,seg_neutrophil
19108,60,9,81,99,artifact
19109,45,46,111,108,seg_neutrophil
19110,40,45,120,111,seg_neutrophil
19111,49,46,102,108,seg_neutrophil
19112,49,52,102,96,lymphocyte
19113,48,43,105,114,seg_neutrophil
19114,58,64,84,72,lymphocyte
19115,45,46,111,108,seg_neutrophil
19116,58,60,84,81,lymphocyte
19117,58,58,84,84,lymphocyte
19118,55,40,90,120,band_neutrophil
19119,45,47,111,108,seg_neutrophil
19120,57,58,87,84,lymphocyte
19121,48,37,105,126,seg_neutrophil
19122,37,45,126,111,seg_neutrophil
19123,45,49,111,102,seg_neutrophil
19124,48,52,105,96,seg_neutrophil
19125,42,46,117,108,seg_neutrophil
19126,42,36,117,129,monocyte
19127,42,48,117,105,seg_neutrophil
19128,49,48,102,105,seg_neutrophil
19129,43,49,114,102,seg_neutrophil
19130,55,55,90,90,lymphocyte
19131,55,52,90,96,seg_neutrophil
19132,54,48,93,105,seg_neutrophil
19133,51,54,99,93,seg_neutrophil
19134,48,54,105,93,seg_neutrophil
19135,49,48,102,105,seg_neutrophil
19136,56,54,102,93,seg_neutrophil
19137,57,60,87,81,lymphocyte
19138,48,54,105,93,seg_neutrophil
19139,42,42,117,117,seg_neutrophil
19140,40,45,120,111,seg_neutrophil
19141,57,42,87,117,lymphocyte
19142,37,37,126,126,monocyte
19143,51,57,99,87,seg_neutrophil
19144,49,46,102,108,seg_neutrophil
19145,45,43,111,114,seg_neutrophil
19146,45,49,111,102,seg_neutrophil
19147,51,42,99,117,seg_neutrophil
19148,48,51,105,99,seg_neutrophil
19149,42,45,117,111,seg_neutrophil
19150,46,49,108,102,seg_neutrophil
19151,46,48,108,105,seg_neutrophil
19152,63,52,75,96,lymphocyte
19153,40,54,120,93,seg_neutrophil
19154,57,52,87,96,smudge
19155,42,42,117,117,seg_neutrophil
19156,42,51,117,99,seg_neutrophil
19157,63,61,75,78,lymphocyte
19158,58,63,84,75,lymphocyte
19159,49,46,102,108,seg_neutrophil
19160,57,66,87,69,lymphocyte
19161,46,43,108,114,seg_neutrophil
19162,51,49,99,102,seg_neutrophil
19163,51,46,99,108,seg_neutrophil
19164,45,55,111,90,seg_neutrophil
19165,54,52,93,96,smudge
19166,57,27,87,99,lymphocyte
19167,61,58,78,84,lymphocyte
19168,52,48,96,105,band_neutrophil
19169,64,61,72,78,lymphocyte
19170,54,58,93,84,lymphocyte
19171,49,49,102,102,seg_neutrophil
19172,42,48,117,105,seg_neutrophil
19173,52,48,96,105,seg_neutrophil
19174,48,48,105,105,eosinophil
19175,48,52,105,96,seg_neutrophil
19176,43,45,114,111,seg_neutrophil
19177,46,48,108,105,lymphocyte
19178,57,63,87,75,smudge
19179,37,45,126,111,seg_neutrophil
19180,54,46,93,108,seg_neutrophil
19181,46,52,108,96,seg_neutrophil
19182,61,54,78,93,lymphocyte
19183,46,37,108,126,seg_neutrophil
19184,54,45,93,111,seg_neutrophil
19185,43,51,114,99,seg_neutrophil
19186,42,51,117,99,seg_neutrophil
19187,43,48,114,105,seg_neutrophil
19188,51,39,99,111,seg_neutrophil
19189,57,42,87,117,seg_neutrophil
19190,37,40,126,120,monocyte
19191,43,45,114,111,seg_neutrophil
19192,45,43,111,114,seg_neutrophil
19193,45,45,111,111,seg_neutrophil
19194,45,12,111,105,seg_neutrophil
19195,61,61,78,78,lymphocyte
19196,54,46,93,108,seg_neutrophil
19197,52,49,96,102,lymphocyte
19198,48,61,105,78,lymphocyte
19199,45,43,111,114,eosinophil
19200,48,46,105,108,seg_neutrophil
19201,48,52,105,96,seg_neutrophil
19202,57,55,87,90,lymphocyte
19203,48,21,105,93,seg_neutrophil
19204,54,43,93,114,eosinophil
19205,49,55,102,90,seg_neutrophil
19206,42,52,117,96,seg_neutrophil
19207,60,52,81,96,lymphocyte
19208,33,55,90,90,lymphocyte
19209,49,45,102,111,seg_neutrophil
19210,39,48,123,105,seg_neutrophil
19211,48,52,105,96,eosinophil
19212,46,45,108,111,seg_neutrophil
19213,46,46,108,108,seg_neutrophil
19214,48,48,105,105,seg_neutrophil
19215,46,45,108,111,seg_neutrophil
19216,49,71,102,96,seg_neutrophil
19217,49,51,102,99,seg_neutrophil
19218,45,52,111,96,seg_neutrophil
19219,52,51,96,99,seg_neutrophil
19220,43,48,114,105,seg_neutrophil
19221,51,46,99,108,seg_neutrophil
19222,51,46,99,108,seg_neutrophil
19223,46,55,108,90,seg_neutrophil
19224,43,46,114,108,seg_neutrophil
19225,51,52,99,96,lymphocyte
19226,51,46,99,108,seg_neutrophil
19227,46,65,108,117,seg_neutrophil
19228,48,58,105,84,smudge
19229,49,52,102,96,smudge
19230,61,59,78,84,lymphocyte
19231,54,51,93,99,seg_neutrophil
19232,49,54,102,93,eosinophil
19233,43,48,114,105,seg_neutrophil
19234,40,40,120,120,monocyte
19235,51,49,99,102,seg_neutrophil
19236,54,55,93,90,lymphocyte
19237,46,52,108,96,seg_neutrophil
19238,48,48,105,105,seg_neutrophil
19239,61,57,78,87,lymphocyte
19240,39,48,123,105,eosinophil
19241,49,45,102,111,seg_neutrophil
19242,48,52,105,96,seg_neutrophil
19243,61,64,78,72,lymphocyte
19244,40,54,120,93,seg_neutrophil
19245,57,57,87,87,lymphocyte
19246,55,45,90,111,seg_neutrophil
19247,51,43,99,114,seg_neutrophil
19248,60,24,81,93,lymphocyte
19249,52,46,96,108,seg_neutrophil
19250,57,58,87,84,lymphocyte
19251,52,48,96,105,seg_neutrophil
19252,48,52,105,96,seg_neutrophil
19253,42,49,117,102,seg_neutrophil
19254,61,54,78,93,lymphocyte
19255,49,36,102,129,eosinophil
19256,45,40,111,120,monocyte
19257,49,51,102,99,seg_neutrophil
19258,46,43,108,114,seg_neutrophil
19259,49,51,102,99,seg_neutrophil
19260,52,48,96,105,seg_neutrophil
19261,45,43,111,114,seg_neutrophil
19262,60,58,81,84,lymphocyte
19263,49,49,102,102,seg_neutrophil
19264,42,37,117,126,seg_neutrophil
19265,48,54,105,93,seg_neutrophil
19266,42,74,117,102,seg_neutrophil
19267,46,48,108,105,seg_neutrophil
19268,43,46,114,108,seg_neutrophil
19269,37,50,126,120,monocyte
19270,34,68,132,111,seg_neutrophil
19271,62,45,114,111,seg_neutrophil
19272,46,49,108,102,seg_neutrophil
19273,42,51,117,99,seg_neutrophil
19274,42,34,117,132,monocyte
19275,58,60,84,81,lymphocyte
19276,40,49,120,102,eosinophil
19277,45,51,111,99,seg_neutrophil
19278,58,57,84,87,lymphocyte
19279,48,46,105,108,eosinophil
19280,48,46,105,108,seg_neutrophil
19281,52,49,96,102,seg_neutrophil
19282,60,58,81,84,lymphocyte
19283,51,48,99,105,seg_neutrophil
19284,48,52,105,96,seg_neutrophil
19285,54,57,93,87,lymphocyte
19286,46,51,108,99,seg_neutrophil
19287,46,51,108,99,seg_neutrophil
19288,54,54,93,93,lymphocyte
19289,43,37,114,126,monocyte
19290,60,58,81,84,lymphocyte
19291,49,55,102,90,seg_neutrophil
19292,40,42,120,117,eosinophil
19293,46,46,108,108,seg_neutrophil
19294,51,51,99,99,seg_neutrophil
19295,42,45,117,111,seg_neutrophil
19296,43,45,114,111,seg_neutrophil
19297,55,40,90,120,smudge
19298,54,46,93,108,seg_neutrophil
19299,48,62,105,102,seg_neutrophil
19300,69,60,63,81,artifact
19301,64,67,72,66,artifact
19302,60,54,81,93,artifact
19303,64,67,72,66,artifact
19304,45,54,111,93,seg_neutrophil
19305,58,49,84,102,artifact
19306,52,58,96,84,lymphocyte
19307,51,46,99,108,seg_neutrophil
19308,52,46,96,108,seg_neutrophil
19309,48,55,105,90,seg_neutrophil
19310,46,43,108,114,seg_neutrophil
19311,46,49,108,102,seg_neutrophil
19312,55,51,90,99,lymphocyte
19313,45,45,111,111,seg_neutrophil
19314,58,57,84,87,lymphocyte
19315,51,49,99,102,seg_neutrophil
19316,40,42,120,117,seg_neutrophil
19317,54,55,93,90,lymphocyte
19318,40,52,120,96,seg_neutrophil
19319,60,45,81,111,lymphocyte
19320,48,55,105,90,seg_neutrophil
19321,46,47,108,114,seg_neutrophil
19322,43,45,114,111,monocyte
19323,42,51,117,99,seg_neutrophil
19324,45,51,111,99,lymphocyte
19325,48,45,105,111,eosinophil
19326,48,42,105,117,seg_neutrophil
19327,37,37,126,126,monocyte
19328,64,58,72,84,lymphocyte
19329,43,54,114,93,seg_neutrophil
19330,48,54,105,93,lymphocyte
19331,45,43,111,114,seg_neutrophil
19332,58,40,84,120,seg_neutrophil
19333,48,49,105,102,seg_neutrophil
19334,57,60,87,81,lymphocyte
19335,92,48,93,105,lymphocyte
19336,51,33,99,108,seg_neutrophil
19337,55,61,90,78,lymphocyte
19338,55,46,90,108,seg_neutrophil
19339,49,42,102,117,seg_neutrophil
19340,54,43,93,114,lymphocyte
19341,61,58,78,84,lymphocyte
19342,54,51,93,99,seg_neutrophil
19343,42,39,117,123,seg_neutrophil
19344,54,52,93,96,lymphocyte
19345,48,46,105,108,seg_neutrophil
19346,46,48,108,105,seg_neutrophil
19347,54,55,93,90,lymphocyte
19348,46,46,108,108,seg_neutrophil
19349,46,71,108,114,eosinophil
19350,48,51,105,99,seg_neutrophil
19351,46,49,108,102,seg_neutrophil
19352,43,48,114,105,seg_neutrophil
19353,45,42,111,117,seg_neutrophil
19354,55,57,90,78,lymphocyte
19355,54,55,93,90,lymphocyte
19356,46,55,108,90,lymphocyte
19357,55,54,90,93,lymphocyte
19358,40,48,120,105,seg_neutrophil
19359,58,57,84,87,lymphocyte
19360,61,62,78,78,lymphocyte
19361,45,58,111,84,smudge
19362,43,46,114,108,seg_neutrophil
19363,43,49,114,102,eosinophil
19364,27,30,147,141,eosinophil
19365,43,46,114,108,band_neutrophil
19366,39,24,123,111,seg_neutrophil
19367,42,45,117,111,seg_neutrophil
19368,54,51,93,99,seg_neutrophil
19369,49,51,102,99,seg_neutrophil
19370,49,45,102,111,seg_neutrophil
19371,37,49,126,102,seg_neutrophil
19372,54,55,93,90,band_neutrophil
19373,48,49,105,102,seg_neutrophil
19374,55,58,90,84,seg_neutrophil
19375,42,43,117,114,eosinophil
19376,57,60,87,81,lymphocyte
19377,48,48,105,99,seg_neutrophil
19378,60,52,81,96,lymphocyte
19379,49,57,102,87,lymphocyte
19380,49,43,102,114,seg_neutrophil
19381,43,51,114,99,seg_neutrophil
19382,54,62,93,81,lymphocyte
19383,60,46,81,108,lymphocyte
19384,45,49,111,102,seg_neutrophil
19385,54,51,93,99,seg_neutrophil
19386,46,52,108,96,seg_neutrophil
19387,51,52,99,96,lymphocyte
19388,51,48,99,105,seg_neutrophil
19389,51,54,99,93,seg_neutrophil
19390,45,52,111,96,seg_neutrophil
19391,43,42,114,117,seg_neutrophil
19392,51,54,99,93,seg_neutrophil
19393,45,45,111,111,seg_neutrophil
19394,48,49,105,102,seg_neutrophil
19395,46,48,108,105,seg_neutrophil
19396,49,43,102,114,eosinophil
19397,48,49,105,102,lymphocyte
19398,52,49,96,102,seg_neutrophil
19399,57,49,87,102,lymphocyte
19400,54,48,93,105,eosinophil
19401,58,57,84,87,lymphocyte
19402,49,48,102,105,seg_neutrophil
19403,54,54,93,93,lymphocyte
19404,54,48,93,105,seg_neutrophil
19405,80,59,108,87,seg_neutrophil
19406,55,52,90,96,seg_neutrophil
19407,55,57,90,87,lymphocyte
19408,64,55,72,90,lymphocyte
19409,48,51,105,99,seg_neutrophil
19410,46,54,108,93,seg_neutrophil
19411,48,40,105,120,seg_neutrophil
19412,45,45,99,108,seg_neutrophil
19413,55,57,90,87,seg_neutrophil
19414,36,42,129,117,eosinophil
19415,60,42,81,117,lymphocyte
19416,52,48,96,105,seg_neutrophil
19417,31,37,138,126,monocyte
19418,55,49,90,102,band_neutrophil
19419,67,52,66,96,lymphocyte
19420,49,48,102,105,seg_neutrophil
19421,48,51,105,99,seg_neutrophil
19422,45,55,111,90,seg_neutrophil
19423,48,52,105,96,seg_neutrophil
19424,54,49,93,102,seg_neutrophil
19425,45,53,111,99,seg_neutrophil
19426,63,64,75,72,lymphocyte
19427,45,52,111,96,seg_neutrophil
19428,46,68,108,117,monocyte
19429,51,51,99,99,seg_neutrophil
19430,57,40,87,120,seg_neutrophil
19431,46,51,108,99,seg_neutrophil
19432,58,58,84,84,lymphocyte
19433,60,63,81,75,lymphocyte
19434,42,54,117,93,seg_neutrophil
19435,55,42,90,117,seg_neutrophil
19436,34,45,132,111,monocyte
19437,63,116,75,75,lymphocyte
19438,51,51,99,99,seg_neutrophil
19439,48,54,105,93,lymphocyte
19440,54,46,93,108,seg_neutrophil
19441,51,48,99,105,seg_neutrophil
19442,61,57,78,87,lymphocyte
19443,57,45,87,111,seg_neutrophil
19444,46,54,108,93,eosinophil
19445,51,15,99,114,seg_neutrophil
19446,52,46,96,108,seg_neutrophil
19447,58,61,84,78,lymphocyte
19448,63,83,75,78,lymphocyte
19449,49,54,102,93,seg_neutrophil
19450,52,45,96,111,seg_neutrophil
19451,51,49,99,102,seg_neutrophil
19452,51,48,99,105,seg_neutrophil
19453,61,55,78,90,seg_neutrophil
19454,48,46,105,108,eosinophil
19455,40,58,120,84,eosinophil
19456,43,43,114,114,seg_neutrophil
19457,52,51,96,99,seg_neutrophil
19458,55,49,90,102,seg_neutrophil
19459,61,63,78,75,lymphocyte
19460,43,52,114,96,seg_neutrophil
19461,49,54,102,93,lymphocyte
19462,48,48,105,105,seg_neutrophil
19463,45,43,111,114,monocyte
19464,60,57,81,87,artifact
19465,64,75,72,51,artifact
19466,66,67,69,66,artifact
19467,54,43,93,114,artifact
19468,63,63,75,75,artifact
19469,63,60,75,81,lymphocyte
19470,45,54,111,93,monocyte
19471,48,54,105,93,seg_neutrophil
19472,54,42,93,117,seg_neutrophil
19473,66,61,69,78,lymphocyte
19474,48,40,105,120,seg_neutrophil
19475,46,49,108,102,seg_neutrophil
19476,51,43,99,114,seg_neutrophil
19477,45,39,111,123,eosinophil
19478,48,51,105,99,seg_neutrophil
19479,49,45,102,111,seg_neutrophil
19480,55,51,90,99,seg_neutrophil
19481,49,51,102,99,seg_neutrophil
19482,58,71,84,90,lymphocyte
19483,57,57,87,87,smudge
19484,52,49,96,102,eosinophil
19485,54,54,93,93,band_neutrophil
19486,46,51,108,99,eosinophil
19487,33,42,135,117,monocyte
19488,49,42,102,117,seg_neutrophil
19489,49,43,102,114,seg_neutrophil
19490,48,55,105,90,seg_neutrophil
19491,49,51,102,99,seg_neutrophil
19492,52,51,96,99,seg_neutrophil
19493,51,42,99,117,seg_neutrophil
19494,45,46,111,108,seg_neutrophil
19495,30,36,141,129,seg_neutrophil
19496,43,40,114,120,seg_neutrophil
19497,61,60,78,81,lymphocyte
19498,55,54,90,93,lymphocyte
19499,42,46,117,108,seg_neutrophil
19500,51,45,99,111,seg_neutrophil
19501,60,64,81,72,lymphocyte
19502,54,48,93,105,seg_neutrophil
19503,51,45,99,111,seg_neutrophil
19504,40,45,120,111,seg_neutrophil
19505,52,49,96,102,seg_neutrophil
19506,52,51,96,99,seg_neutrophil
19507,36,43,129,114,monocyte
19508,46,45,108,111,eosinophil
19509,46,43,108,114,seg_neutrophil
19510,36,42,129,117,monocyte
19511,45,46,111,108,seg_neutrophil
19512,39,43,123,114,seg_neutrophil
19513,42,45,117,111,seg_neutrophil
19514,46,49,108,102,seg_neutrophil
19515,49,49,102,102,seg_neutrophil
19516,51,46,99,108,seg_neutrophil
19517,57,55,87,90,smudge
19518,46,51,108,99,seg_neutrophil
19519,61,61,78,78,lymphocyte
19520,55,58,90,84,lymphocyte
19521,57,48,87,105,seg_neutrophil
19522,43,46,114,108,eosinophil
19523,61,55,78,90,lymphocyte
19524,49,46,102,108,seg_neutrophil
19525,48,46,105,108,seg_neutrophil
19526,46,49,108,102,seg_neutrophil
19527,66,51,69,99,smudge
19528,57,58,87,84,lymphocyte
19529,37,37,126,126,lymphocyte
